Collection date,GISAID_ID,Originating lab,site
5/31/22,EPI_ISL_14779424,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/31/22,EPI_ISL_14779425,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/31/22,EPI_ISL_14779426,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/31/22,EPI_ISL_14779427,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/31/22,EPI_ISL_16673432,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/31/22,EPI_ISL_16673433,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/31/22,EPI_ISL_14779430,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/31/22,EPI_ISL_14779432,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/31/22,EPI_ISL_16673434,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/31/22,EPI_ISL_14779434,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/31/22,EPI_ISL_14779435,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/31/22,EPI_ISL_14779436,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/31/22,EPI_ISL_14779437,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/31/22,EPI_ISL_14779438,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/31/22,EPI_ISL_14779439,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/31/22,EPI_ISL_14779440,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
5/31/22,EPI_ISL_14779441,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/22,EPI_ISL_14779442,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/22,EPI_ISL_14779443,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/22,EPI_ISL_16673435,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/22,EPI_ISL_14779445,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/22,EPI_ISL_14779447,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/22,EPI_ISL_14779448,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/22,EPI_ISL_16673436,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/22,EPI_ISL_14779450,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/22,EPI_ISL_16673437,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/22,EPI_ISL_14779452,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/22,EPI_ISL_14779453,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/22,EPI_ISL_14779454,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/22,EPI_ISL_14779455,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/22,EPI_ISL_14779456,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/22,EPI_ISL_14779457,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/22,EPI_ISL_14779458,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/22,EPI_ISL_14779459,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/22,EPI_ISL_14779460,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/22,EPI_ISL_14779461,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/22,EPI_ISL_16673438,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/1/22,EPI_ISL_14779464,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/9/22,EPI_ISL_16672739,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/6/22,EPI_ISL_16672740,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/9/22,EPI_ISL_14779467,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/9/22,EPI_ISL_14779468,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/9/22,EPI_ISL_14779469,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/9/22,EPI_ISL_14779470,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/9/22,EPI_ISL_14779472,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/9/22,EPI_ISL_14779473,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/9/22,EPI_ISL_16672741,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/9/22,EPI_ISL_14779476,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/9/22,EPI_ISL_14779477,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/9/22,EPI_ISL_14779478,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/9/22,EPI_ISL_14779479,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/9/22,EPI_ISL_14779480,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/9/22,EPI_ISL_14779481,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/9/22,EPI_ISL_14779482,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/10/22,EPI_ISL_14779483,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/10/22,EPI_ISL_14779484,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/10/22,EPI_ISL_14779485,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/10/22,EPI_ISL_14779486,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/10/22,EPI_ISL_14779488,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/10/22,EPI_ISL_14779489,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/10/22,EPI_ISL_14779490,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/10/22,EPI_ISL_14779491,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/10/22,EPI_ISL_14779492,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/10/22,EPI_ISL_14779493,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/10/22,EPI_ISL_14779494,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/10/22,EPI_ISL_14779495,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/10/22,EPI_ISL_14779496,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/10/22,EPI_ISL_14779497,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/10/22,EPI_ISL_14779498,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/11/22,EPI_ISL_14779499,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/13/22,EPI_ISL_14779500,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/13/22,EPI_ISL_14779501,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/11/22,EPI_ISL_14779502,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/11/22,EPI_ISL_14779505,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/12/22,EPI_ISL_14779506,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/12/22,EPI_ISL_14779507,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/12/22,EPI_ISL_14779508,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/12/22,EPI_ISL_14779509,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/13/22,EPI_ISL_14779510,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/13/22,EPI_ISL_14779511,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/13/22,EPI_ISL_14779512,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/13/22,EPI_ISL_14779513,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/13/22,EPI_ISL_14779514,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/13/22,EPI_ISL_14779515,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/13/22,EPI_ISL_14779516,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/13/22,EPI_ISL_14779518,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/13/22,EPI_ISL_14779519,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/13/22,EPI_ISL_14779520,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/13/22,EPI_ISL_14779521,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/13/22,EPI_ISL_14779522,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/13/22,EPI_ISL_14779523,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779524,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779525,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_16672742,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779527,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779528,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779529,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779531,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779532,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779534,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779535,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779536,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779537,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779538,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779539,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_16672743,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779541,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779542,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779543,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779544,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779545,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779546,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779547,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_16672744,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779550,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779551,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779552,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/14/22,EPI_ISL_14779553,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/15/22,EPI_ISL_14779554,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/22,EPI_ISL_16672680,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/22,EPI_ISL_14779556,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/22,EPI_ISL_16672685,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/22,EPI_ISL_14779558,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/22,EPI_ISL_14779560,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/22,EPI_ISL_14779562,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/22,EPI_ISL_14779563,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/22,EPI_ISL_14779564,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/22,EPI_ISL_14779565,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/22,EPI_ISL_14779566,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/22,EPI_ISL_14779568,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/22,EPI_ISL_16672698,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/22,EPI_ISL_14779570,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/22,EPI_ISL_14779571,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/22,EPI_ISL_16672704,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/22,EPI_ISL_16672706,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/22,EPI_ISL_14779575,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/22,EPI_ISL_16672710,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/22,EPI_ISL_14779577,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/22,EPI_ISL_14779579,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/22,EPI_ISL_14779580,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/22,EPI_ISL_14779581,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/16/22,EPI_ISL_14779582,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/17/22,EPI_ISL_14779583,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/17/22,EPI_ISL_14779585,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/17/22,EPI_ISL_14779586,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/17/22,EPI_ISL_14779587,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/17/22,EPI_ISL_16672725,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/17/22,EPI_ISL_14779590,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/17/22,EPI_ISL_14779591,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/17/22,EPI_ISL_16672726,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/17/22,EPI_ISL_14779593,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/17/22,EPI_ISL_14779594,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/17/22,EPI_ISL_16672727,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/17/22,EPI_ISL_14779597,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/17/22,EPI_ISL_14779598,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/17/22,EPI_ISL_14779600,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/20/22,EPI_ISL_14779601,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/20/22,EPI_ISL_14779603,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/20/22,EPI_ISL_14779604,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/20/22,EPI_ISL_14779605,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/20/22,EPI_ISL_14779606,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/20/22,EPI_ISL_14779607,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
6/20/22,EPI_ISL_16672728,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
